Time Stamp(hhmmss),Wind Speed (m/s),Wind Gust (m/s),Wind Dir (°).,Air temp. (°C),Air Hum (%),Air pre. (hPa),Sun rad.(W/m²),Gamma rad. (CPM),Preci.(mm)
031053,2.7,3.4,218.2,8.6,79.7,1009.8,10.4,0.0,0.0,0.0,0.0,0.0
031153,3.0,4.0,227.7,8.6,80.2,1009.8,10.4,0.0,0.0,0.0,0.0,0.0
031253,2.7,4.0,218.2,8.6,80.2,1009.8,15.7,0.0,0.0,0.0,0.0,0.0
031353,3.7,5.0,216.1,8.6,80.2,1009.8,15.7,0.0,0.0,0.0,0.0,0.0
031453,3.4,4.0,235.7,8.6,80.2,1009.8,15.7,0.0,0.0,0.0,0.0,0.0
031553,3.4,4.4,225.2,8.6,80.2,1009.8,15.7,0.0,0.0,0.0,0.0,0.0
031653,3.6,4.4,210.9,8.6,80.2,1009.8,15.7,0.0,0.0,0.0,0.0,0.0
031753,2.7,4.0,230.1,8.6,80.3,1009.8,20.9,0.0,0.0,0.0,0.0,0.0
031853,3.3,4.4,222.8,8.6,80.2,1009.8,20.9,0.0,0.0,0.0,0.0,0.0
031953,4.0,5.3,223.5,8.6,80.2,1009.8,20.9,0.0,0.0,0.0,0.0,0.0
032053,4.3,5.3,215.8,8.6,80.2,1009.8,20.9,0.0,0.0,0.0,0.0,0.0
032153,4.0,5.6,198.3,8.6,80.2,1009.8,15.7,0.0,0.0,0.0,0.0,0.0
032253,2.2,3.1,200.8,8.6,80.3,1009.8,20.9,0.0,0.0,0.0,0.0,0.0
032353,3.3,4.7,216.5,8.6,80.3,1009.8,20.9,0.0,0.0,0.0,0.0,0.0
032453,3.1,3.7,198.0,8.6,81.0,1009.6,20.9,0.0,0.0,0.0,0.0,0.0
032553,3.2,4.4,204.3,8.6,81.0,1009.6,20.9,0.0,0.0,0.0,0.0,0.0
032653,2.7,4.0,208.1,8.6,81.0,1009.8,20.9,0.0,0.0,0.0,0.0,0.0
032753,3.3,4.4,201.1,8.6,81.0,1009.8,26.1,0.0,0.0,0.0,0.0,0.0
032853,3.3,5.0,246.8,8.6,81.0,1009.8,26.1,0.0,0.0,0.0,0.0,0.0
032953,3.3,4.7,238.8,8.6,81.0,1009.8,31.4,0.0,0.0,0.0,0.0,0.0
033053,1.6,2.5,227.7,8.6,81.1,1009.8,31.4,0.0,0.0,0.0,0.0,0.0
033153,2.2,3.1,246.8,8.6,81.1,1009.8,31.4,0.0,0.0,0.0,0.0,0.0
033253,1.4,2.5,236.4,8.6,81.1,1009.8,31.4,0.0,0.0,0.0,0.0,0.0
033353,1.9,3.4,234.3,8.6,81.1,1009.8,31.4,0.0,0.0,0.0,0.0,0.0
033453,1.9,2.8,234.3,8.6,81.0,1009.8,31.4,0.0,0.0,0.0,0.0,0.0
033553,2.0,2.8,226.6,8.6,81.0,1009.8,31.4,0.0,0.0,0.0,0.0,0.0
033653,1.9,2.8,225.9,8.6,81.0,1009.8,31.4,0.0,0.0,0.0,0.0,0.0
033753,2.0,3.4,219.6,8.6,81.0,1009.8,31.4,0.0,0.0,0.0,0.0,0.0
033853,1.6,3.1,227.7,8.6,81.0,1009.8,31.4,0.0,0.0,0.0,0.0,0.0
033953,1.6,2.2,253.8,8.6,81.0,1009.8,31.4,0.0,0.0,0.0,0.0,0.0
034053,1.8,2.8,252.8,8.6,81.1,1009.8,31.4,0.0,0.0,0.0,0.0,0.0
034153,2.3,3.1,243.7,8.6,81.1,1009.8,31.4,0.0,0.0,0.0,0.0,0.0
034253,2.6,3.7,232.2,8.6,81.0,1009.8,36.6,0.0,0.0,0.0,0.0,0.0
034353,1.9,2.8,248.6,8.6,81.0,1009.8,36.6,0.0,0.0,0.0,0.0,0.0
034453,1.5,1.9,262.9,8.6,81.1,1009.8,36.6,0.0,0.0,0.0,0.0,0.0
034553,2.1,2.8,252.4,8.6,81.1,1009.8,36.6,0.0,0.0,0.0,0.0,0.0
034653,2.2,2.5,273.4,8.6,81.1,1009.8,36.6,0.0,0.0,0.0,0.0,0.0
034753,2.1,2.8,236.0,8.6,81.1,1009.8,36.6,0.0,0.0,0.0,0.0,0.0
034853,2.1,2.5,244.8,8.6,81.1,1009.8,36.6,0.0,0.0,0.0,0.0,0.0
034953,2.1,2.8,254.5,8.6,81.1,1009.8,36.6,0.0,0.0,0.0,0.0,0.0
035053,1.8,2.5,232.5,8.6,81.1,1009.8,36.6,0.0,0.0,0.0,0.0,0.0
035153,1.3,1.9,251.0,8.6,81.1,1009.8,41.9,0.0,0.0,0.0,0.0,0.0
035253,1.4,1.9,259.1,8.6,81.1,1009.8,41.9,0.0,0.0,0.0,0.0,0.0
035353,1.4,1.9,219.6,8.6,81.1,1009.8,41.9,0.0,0.0,0.0,0.0,0.0
035453,1.7,2.8,248.9,8.6,81.0,1009.8,47.1,0.0,0.0,0.0,0.0,0.0
035553,1.0,1.6,251.0,8.6,81.1,1009.6,47.1,0.0,0.0,0.0,0.0,0.0
035653,1.2,1.6,260.5,8.6,81.1,1009.6,52.4,0.0,0.0,0.0,0.0,0.0
035753,1.6,1.9,248.9,8.6,81.0,1009.6,52.4,0.0,0.0,0.0,0.0,0.0
035853,1.2,1.6,238.8,8.6,81.0,1009.6,52.4,0.0,0.0,0.0,0.0,0.0
035953,1.5,1.9,238.1,8.6,81.0,1009.6,57.6,0.0,0.0,0.0,0.0,0.0
040053,1.1,1.6,222.1,8.6,81.0,1009.6,57.6,0.0,0.0,0.0,0.0,0.0
040153,1.4,2.2,203.9,8.6,81.0,1009.6,57.6,0.0,0.0,0.0,0.0,0.0
040253,1.8,2.5,225.2,8.6,81.0,1009.6,57.6,0.0,0.0,0.0,0.0,0.0
040353,1.4,2.2,233.9,8.6,81.0,1009.6,57.6,0.0,0.0,0.0,0.0,0.0
040453,1.1,1.6,222.1,8.6,80.3,1009.6,57.6,0.0,0.0,0.0,0.0,0.0
040553,0.9,1.2,222.4,8.6,80.3,1009.6,57.6,0.0,0.0,0.0,0.0,0.0
040653,1.3,2.5,257.3,8.6,80.3,1009.6,57.6,0.0,0.0,0.0,0.0,0.0
040753,1.9,3.7,233.9,8.6,80.3,1009.6,62.9,0.0,0.0,0.0,0.0,0.0
040853,2.2,3.7,233.2,8.6,79.7,1009.6,62.9,0.0,0.0,0.0,0.0,0.0
040953,1.7,2.5,248.2,8.6,79.5,1009.6,62.9,0.0,0.0,0.0,0.0,0.0
041053,1.6,2.5,275.5,8.6,79.4,1009.6,62.9,0.0,0.0,0.0,0.0,0.0
041153,0.9,1.6,271.3,8.6,79.5,1009.6,68.1,0.0,0.0,0.0,0.0,0.0
041253,1.4,2.2,262.9,8.6,79.4,1009.6,68.1,0.0,0.0,0.0,0.0,0.0
041353,2.0,3.1,239.9,8.6,79.4,1009.6,68.1,0.0,0.0,0.0,0.0,0.0
041453,2.0,2.8,236.4,8.6,78.7,1009.6,73.3,0.0,0.0,0.0,0.0,0.0
